id,label,project,refactor,method,source class,target class,url
26898,0,opensearch-project/OpenSearch,"Move Method	public setReducers(reducers List<Reducer>) : void from class org.elasticsearch.search.aggregations.AggregatorFactory to public setReducers(reducers List<Reducer>) : Builder from class org.elasticsearch.search.aggregations.AggregatorFactories.Builder",setReducers,org.elasticsearch.search.aggregations.AggregatorFactory,org.elasticsearch.search.aggregations.AggregatorFactories.Builder,https://github.com/opensearch-project/OpenSearch/commit/ae76239b0aefe65991e50572c6d0b0039f2c1c0d
24637,2,rest-assured/rest-assured,"Move Method	public multipleCookiesUsingMap() : void from class com.jayway.restassured.itest.java.JSONGetITest to public multipleCookiesUsingMap() : void from class com.jayway.restassured.itest.java.CookieITest",multipleCookiesUsingMap,com.jayway.restassured.itest.java.JSONGetITest,com.jayway.restassured.itest.java.CookieITest,https://github.com/rest-assured/rest-assured/commit/b8c455b425082d1d818087b09c2b9a7596d61124
24847,1,haifengl/smile,"Move Method	public norm2(x double[][]) : double from class smile.math.Math to public norm2() : double from class smile.math.matrix.DenseMatrix",norm2,smile.math.Math,smile.math.matrix.DenseMatrix,https://github.com/haifengl/smile/commit/963ce3e39816324050958b5ff84aede9880a8905
12990,1,apache/hive,"Move Method	public requireCalStats(oldPart Partition, newPart Partition, tbl Table, environmentContext EnvironmentContext) : boolean from class org.apache.hadoop.hive.metastore.utils.MetaStoreUtils to public requireCalStats(oldPart Partition, newPart Partition, tbl Table, environmentContext EnvironmentContext) : boolean from class org.apache.hadoop.hive.metastore.utils.MetaStoreServerUtils",requireCalStats,org.apache.hadoop.hive.metastore.utils.MetaStoreUtils,org.apache.hadoop.hive.metastore.utils.MetaStoreServerUtils,https://github.com/apache/hive/commit/a3f0f99d53ab916143c49cb8611f701bfa70e59c
20968,2,ben-manes/caffeine,"Move Method	private casProducerLimit(expect long, newValue long) : boolean from class com.github.benmanes.caffeine.cache.BaseMpscLinkedArrayQueue to public casProducerLimit(self BaseMpscLinkedArrayQueue<?>, expect long, newValue long) : boolean from class com.github.benmanes.caffeine.cache.UnsafeMpscAccess",casProducerLimit,com.github.benmanes.caffeine.cache.BaseMpscLinkedArrayQueue,com.github.benmanes.caffeine.cache.UnsafeMpscAccess,https://github.com/ben-manes/caffeine/commit/e4b77d2527e54959050fd0b48b5364714164309a
4642,1,baomidou/mybatis-plus,"Move Method	protected doIt(condition boolean, sqlSegments ISqlSegment...) : QueryWrapper from class com.baomidou.mybatisplus.core.conditions.QueryWrapper to protected doIt(condition boolean, sqlSegments ISqlSegment...) : WRAPPER from class com.baomidou.mybatisplus.core.conditions.Wrapper",doIt,com.baomidou.mybatisplus.core.conditions.QueryWrapper,com.baomidou.mybatisplus.core.conditions.Wrapper,https://github.com/baomidou/mybatis-plus/commit/df440c43ab5495bf4bb05f6b1ca4b25b1a479f19
13096,1,apache/hive,"Move Method	package serializeAndDeserialize(o1 TextStringMapHolder, oi1 StructObjectInspector, serde LazySimpleSerDe, serdeParams SerDeParameters) : Object from class org.apache.hadoop.hive.serde2.objectinspector.TestSimpleMapEqualComparer to package serializeAndDeserialize(o1 List<Integer>, oi1 StructObjectInspector, serde LazySimpleSerDe, serdeParams LazySerDeParameters) : Object from class org.apache.hadoop.hive.serde2.lazy.TestLazySimpleSerDe",serializeAndDeserialize,org.apache.hadoop.hive.serde2.objectinspector.TestSimpleMapEqualComparer,org.apache.hadoop.hive.serde2.lazy.TestLazySimpleSerDe,https://github.com/apache/hive/commit/e5fa88d317f6b1f26b01aef16d5d5e54a00cf714
26616,2,opensearch-project/OpenSearch,"Move And Rename Method	protected createBlankInstance() : RolloverResponse from class org.elasticsearch.action.admin.indices.rollover.RolloverResponseTests to protected read(in StreamInput) : RolloverResponse from class org.elasticsearch.action.admin.indices.rollover.TransportRolloverAction",createBlankInstance,org.elasticsearch.action.admin.indices.rollover.RolloverResponseTests,org.elasticsearch.action.admin.indices.rollover.TransportRolloverAction,https://github.com/opensearch-project/OpenSearch/commit/101cf384ba87e993f18f65d2eb7b46e632bfc8a6
2619,0,bazelbuild/bazel,"Move Method	package actoolzipDeployJar() : Artifact from class com.google.devtools.build.lib.rules.objc.ObjcRuleClasses.Tools to package actoolzipDeployJar() : Artifact from class com.google.devtools.build.lib.rules.objc.BundleSupport.Attributes",actoolzipDeployJar,com.google.devtools.build.lib.rules.objc.ObjcRuleClasses.Tools,com.google.devtools.build.lib.rules.objc.BundleSupport.Attributes,https://github.com/bazelbuild/bazel/commit/e7c06ebc6bf3d2e77f49fe808d943f90321d5047
3147,1,oracle/graal,"Move Method	private initStackIntrospection() : void from class com.oracle.graal.truffle.hotspot.HotSpotTruffleRuntime to private initStackIntrospection() : void from class com.oracle.graal.truffle.GraalTruffleRuntime",initStackIntrospection,com.oracle.graal.truffle.hotspot.HotSpotTruffleRuntime,com.oracle.graal.truffle.GraalTruffleRuntime,https///github.com/oracle/graal/commit/99f0bafc20e35a50a6ca9feca5bf298d189ff7a1
23191,2,theonedev/onedev,"Move And Rename Method	public getExcludedProperties(issue Issue, state String) : Set<String> from class io.onedev.server.manager.impl.DefaultIssueFieldUnaryManager to public getExcludedFields(fieldBeanClass Class<?>, state String) : Collection<String> from class io.onedev.server.model.Issue",getExcludedProperties,io.onedev.server.manager.impl.DefaultIssueFieldUnaryManager,io.onedev.server.model.Issue,https://github.com/theonedev/onedev/commit/4cb15869b0e68ff5b4d759a6dab126bb922470a2
11652,1,hazelcast/hazelcast,"Move Method	private newSelector(logger ILogger) : Selector from class com.hazelcast.internal.networking.nio.NioThread to public newSelector(logger ILogger) : Selector from class com.hazelcast.internal.networking.nio.SelectorOptimizer",newSelector,com.hazelcast.internal.networking.nio.NioThread,com.hazelcast.internal.networking.nio.SelectorOptimizer,https://github.com/hazelcast/hazelcast/commit/123c73346b8d769c998789e846f8f746403bc485
5094,1,termux/termux-app,"Move And Rename Method	public getPropertyValue(context Context, propertiesFile File, key String, def String) : String from class com.termux.app.settings.properties.TermuxSharedProperties to public getProperty(context Context, propertiesFile File, key String, def String) : String from class com.termux.app.settings.properties.SharedProperties",getPropertyValue,com.termux.app.settings.properties.TermuxSharedProperties,com.termux.app.settings.properties.SharedProperties,https://github.com/termux/termux-app/commit/2a940dfca6daf7f37cf32785c0edc8f4a6e3015e
27133,2,hazelcast/hazelcast,"Move Method	public commitIndex() : long from class com.hazelcast.cp.internal.datastructures.semaphore.AcquireInvocationKey to public commitIndex() : long from class com.hazelcast.cp.internal.datastructures.spi.blocking.WaitKey",commitIndex,com.hazelcast.cp.internal.datastructures.semaphore.AcquireInvocationKey,com.hazelcast.cp.internal.datastructures.spi.blocking.WaitKey,https://github.com/hazelcast/hazelcast/commit/d5e6ca12f1a2f501c5e031e5f6071e28c803ae65
23480,2,checkstyle/checkstyle,"Move Method	private getResourcePath(filename String) : String from class com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheckTest to protected getResourcePath(filename String) : String from class com.puppycrawl.tools.checkstyle.AbstractPathTestSupport",getResourcePath,com.puppycrawl.tools.checkstyle.checks.imports.ImportControlCheckTest,com.puppycrawl.tools.checkstyle.AbstractPathTestSupport,https://github.com/checkstyle/checkstyle/commit/5ed9ace2fb99c40f1dd6b887b2739c75112be59f
11294,1,opensearch-project/OpenSearch,"Move Method	private isHistogram(aggregationBuilder AggregationBuilder) : boolean from class org.elasticsearch.xpack.ml.datafeed.DatafeedConfig to public isHistogram(aggregationBuilder AggregationBuilder) : boolean from class org.elasticsearch.xpack.ml.datafeed.extractor.ExtractorUtils",isHistogram,org.elasticsearch.xpack.ml.datafeed.DatafeedConfig,org.elasticsearch.xpack.ml.datafeed.extractor.ExtractorUtils,https://github.com/opensearch-project/OpenSearch/commit/f9104b7127a758d384eaae100768a2fe73e76a77
13841,1,chewiebug/GCViewer,"Move Method	private createMonoColoredImageIcon(paint Paint, width int, height int) : ImageIcon from class com.tagtraum.perf.gcviewer.view.GCViewerGui to public createMonoColoredImageIcon(paint Paint, width int, height int) : ImageIcon from class com.tagtraum.perf.gcviewer.view.util.ImageHelper",createMonoColoredImageIcon,com.tagtraum.perf.gcviewer.view.GCViewerGui,com.tagtraum.perf.gcviewer.view.util.ImageHelper,https://github.com/chewiebug/GCViewer/commit/2e74e975c28291300a395118df871d07e9d0c175
2906,1,oracle/graal,"Move Method	public getJavaVersion() : int from class com.oracle.svm.hosted.agent.ClassInitializationTrackingVisitor to package getJavaVersion() : int from class com.oracle.svm.hosted.agent.NativeImageBytecodeInstrumentationAgent",getJavaVersion,com.oracle.svm.hosted.agent.ClassInitializationTrackingVisitor,com.oracle.svm.hosted.agent.NativeImageBytecodeInstrumentationAgent,https///github.com/oracle/graal/commit/bce0b86f550a2087d5de8da8a204e8ecfbe8cb7d
11561,1,opensearch-project/OpenSearch,"Move And Rename Method	private updateSource(source Map<String,Object>, changes Map<String,Object>) : void from class org.elasticsearch.action.update.TransportUpdateAction to public update(source Map<String,Object>, changes Map<String,Object>) : void from class org.elasticsearch.common.xcontent.XContentHelper",updateSource,org.elasticsearch.action.update.TransportUpdateAction,org.elasticsearch.common.xcontent.XContentHelper,https://github.com/opensearch-project/OpenSearch/commit/0aa0b9ef2229f74095e5e116bd92accd63bae5fd
4157,1,openjdk/jdk,"Move And Rename Method	private threadByName(name String) : ThreadReference from class nsk.jdi.Event.request.request001 to public threadByNameOrThrow(name String) : ThreadReference from class nsk.share.jdi.Debugee",threadByName,nsk.jdi.Event.request.request001,nsk.share.jdi.Debugee,https://github.com/openjdk/jdk/commit/dc0cc5520c2299375e829d0de64d7d6e14990ba5
2458,1,bazelbuild/bazel,"Move Method	public getPythonZipArtifact(ruleContext RuleContext, executable Artifact) : Artifact from class com.google.devtools.build.lib.bazel.rules.python.BazelPythonSemantics to public getPythonZipArtifact(executable Artifact) : Artifact from class com.google.devtools.build.lib.rules.python.PyCommon",getPythonZipArtifact,com.google.devtools.build.lib.bazel.rules.python.BazelPythonSemantics,com.google.devtools.build.lib.rules.python.PyCommon,https://github.com/bazelbuild/bazel/commit/3e0277ab880c9126883e73c78c7431e836ebb32e
21399,2,neo4j/neo4j,"Move Method	public minus(b double) : NumberValue from class org.neo4j.values.storable.ByteValue to public minus(b long) : DoubleValue from class org.neo4j.values.storable.FloatingPointValue",minus,org.neo4j.values.storable.ByteValue,org.neo4j.values.storable.FloatingPointValue,https://github.com/neo4j/neo4j/commit/eb10b3ea016ba7589bf153b41397371e0018bcc9
10556,1,CameraKit/camerakit-android,"Move Method	public toGalleryFile() : CameraPending<PhotoFile> from class com.camerakit.Photo to public toGalleryFile() : CameraPending<PhotoFile> from class com.camerakit.PhotoBytes",toGalleryFile,com.camerakit.Photo,com.camerakit.PhotoBytes,https://github.com/CameraKit/camerakit-android/commit/fca2b29b13c2b61f5a4823e4720d1a1650003a90
29095,0,apache/camel,"Move Method	public getHeaderFilterStrategy() : HeaderFilterStrategy from class org.apache.camel.component.mail.MailComponent to public getHeaderFilterStrategy() : HeaderFilterStrategy from class org.apache.camel.component.mail.MailEndpoint",getHeaderFilterStrategy,org.apache.camel.component.mail.MailComponent,org.apache.camel.component.mail.MailEndpoint,https://github.com/apache/camel/commit/3fd60b2abeed4fd72e0a1d2616719ad74316f311
14753,1,pmd/pmd,"Move Method	protected buildTree() : void from class net.sourceforge.pmd.swingui.RulesTree to private buildTree() : void from class net.sourceforge.pmd.swingui.RulesTreeModel",buildTree,net.sourceforge.pmd.swingui.RulesTree,net.sourceforge.pmd.swingui.RulesTreeModel,https://github.com/pmd/pmd/commit/45dd6816a9a9d57bfa6cc7cb3e31ddc25cf571de
3854,1,prestodb/presto,"Move Method	private getIncludedOrcColumns(types List<OrcType>, includedColumns Set<Integer>, requiredSubfields Map<Integer,List<Subfield>>) : Set<Integer> from class com.facebook.presto.orc.StripeReader to private getIncludedOrcColumns(types List<OrcType>, includedColumns Set<Integer>, requiredSubfields Map<Integer,List<Subfield>>) : Set<Integer> from class com.facebook.presto.orc.AbstractOrcRecordReader",getIncludedOrcColumns,com.facebook.presto.orc.StripeReader,com.facebook.presto.orc.AbstractOrcRecordReader,https://github.com/prestodb/presto/commit/81a6b0da7531598be04d8a42b88d6da5e48bd43a
7615,1,apache/cassandra,"Move Method	public getKeyRange(columnFamily String, startWith String, stopAt String, maxResults int) : RangeReply from class org.apache.cassandra.db.Table to public getKeyRange(startWith String, stopAt String, maxResults int) : RangeReply from class org.apache.cassandra.db.ColumnFamilyStore",getKeyRange,org.apache.cassandra.db.Table,org.apache.cassandra.db.ColumnFamilyStore,https://github.com/apache/cassandra/commit/fba03ce69122e7a1bd6f2d5709eaa06c1ada0bc1
23666,2,SonarSource/sonarqube,"Move Method	public stat_for_all_profiles() : void from class org.sonar.server.qualityprofile.QProfileServiceMediumTest to public stat_for_all_profiles() : void from class org.sonar.server.qualityprofile.ws.InheritanceActionTest",stat_for_all_profiles,org.sonar.server.qualityprofile.QProfileServiceMediumTest,org.sonar.server.qualityprofile.ws.InheritanceActionTest,https://github.com/SonarSource/sonarqube/commit/0f4f5118156c2ffee43d54a03a25596121090e1c
25927,2,wiremock/wiremock,"Move And Rename Method	public doesNotDeletePersistentStubMappingIfNotFlaggedPersistent() : void from class com.github.tomakehurst.wiremock.StubMappingPersistenceAcceptanceTest to public savedMappingIsDeletedFromTheDiskOnRemove() : void from class com.github.tomakehurst.wiremock.SavingMappingsAcceptanceTest",doesNotDeletePersistentStubMappingIfNotFlaggedPersistent,com.github.tomakehurst.wiremock.StubMappingPersistenceAcceptanceTest,com.github.tomakehurst.wiremock.SavingMappingsAcceptanceTest,https://github.com/wiremock/wiremock/commit/901ab5b4ceb105b508c3104130bd328b34a788f1
14830,1,TeamAmaze/AmazeFileManager,"Move Method	public initiatebbar() : void from class com.amaze.filemanager.activities.MainActivity to public initiatebbar() : void from class com.amaze.filemanager.fragments.Main",initiatebbar,com.amaze.filemanager.activities.MainActivity,com.amaze.filemanager.fragments.Main,https://github.com/TeamAmaze/AmazeFileManager/commit/7ccf032b67a4da772bda2bec7c522e1a87efbb7c
4925,1,apache/hadoop,"Move Method	public byteArray2bytes(pathComponents byte[][]) : byte[] from class org.apache.hadoop.hdfs.DFSUtil to public byteArray2bytes(pathComponents byte[][]) : byte[] from class org.apache.hadoop.hdfs.DFSUtilClient",byteArray2bytes,org.apache.hadoop.hdfs.DFSUtil,org.apache.hadoop.hdfs.DFSUtilClient,https://github.com/apache/hadoop/commit/0d6aa5d60948a7966da0ca1c3344a37c1d32f2e9
6806,1,stanfordnlp/CoreNLP,"Move Method	public getNodeInRelation(t TreeGraphNode, r GrammaticalRelation) : TreeGraphNode from class edu.stanford.nlp.trees.GrammaticalStructure to public getNodeInRelation(r GrammaticalRelation) : TreeGraphNode from class edu.stanford.nlp.trees.TreeGraphNode",getNodeInRelation,edu.stanford.nlp.trees.GrammaticalStructure,edu.stanford.nlp.trees.TreeGraphNode,https://github.com/stanfordnlp/CoreNLP/commit/1e921614d289deada8d9d04862e40b4e018575eb
